"wp_product_id","name","wp_event_id","price","stock_qty","commission_rate","commission_on_top"
"470720","26.04.24 Presale Mai mult legende decat pamflete…","470507","38","0","2,5","yes"
"525550","20.09.24 Presale Rock țărănesc și câteva pamflete","470507","39","0","2,5","yes"
"525553","20.09.24 Acces Rock țărănesc și câteva pamflete","470507","50","0","6","yes"
"470543","16.07.24 Earlybird","470532","50","15","6","yes"
"4712","Pre sale","4706","20",NULL,NULL,NULL
"4713","Acces (in ziua concertului)","4706","25",NULL,NULL,NULL
"4716","Acces (in ziua concertului)","4709","25",NULL,NULL,NULL
"4717","Pre sale","4709","20",NULL,NULL,NULL
"470948","19.03.24 Bilet donatie","470932","30","148","2,5","yes"
"471341","10.03.24 Acces","471338","35","0","2,5","yes"
"471477","22.03.24 Bilet Categoria II","471463","90",NULL,"5","yes"
"471479","22.03.24 Bilet Categoria I","471463","110",NULL,"5","yes"
"471480","22.03.24 Bilet VIP","471463","130",NULL,"5","yes"
"471495","31.03.24 Acces categoria II","471487","85",NULL,"5","yes"
"471498","31.03.24 Acces categoria I","471487","100",NULL,"5","yes"
"471502","31.03.24 Acces VIP","471487","120",NULL,"5","yes"
"471589","14.03.24 Acces","471575","70","0","6","yes"
"471591","21.03.24 Acces","471578","70","70","6","yes"
"471595","19.04.24 Acces","471580","60","70","6","yes"
"471701","31.03.24 Acces","471690","50","70","6","yes"
"459373","06.04.24- acces","471699","50","70","6","yes"
"471707","16.03.24 Acces","471699","50","0","6","yes"
"56845","27.04.24 acces ZONA B","471922","70","0","5","yes"
"471945","27.04.24 Presale","471922","55","0","5","yes"
"471949","27.04.24 Normal Acces","471922","70","68","5","yes"
"494322","27.04.24 FARA LOC","471922","70","0","5","yes"
"472070","24.03.24 -Presale","472053","50","0","5","yes"
"481766","Acces","472053","0","0",,"no"
"472127","05.04.24 Acces","472125","50","0","6","yes"
"476640","FARA LOC pt ziua 05.04.2024","472125","50","0","6","yes"
"476827","INVITATIE (o presoana)","472125","0","0",,"no"
"484596","06.04.24 Acces","472125","50","8","6","yes"
"47217","05.10.19 Earybird","47214","35","0",NULL,NULL
"47219","05.10.19 Presale","47214","40","0",NULL,NULL
"47226","05.10.19 Acces general","47214","50","0",NULL,NULL
"49966","05.10.19 Earybird","47214","35","0",NULL,NULL
"472378","10.03.24 Bilet Categoria I","472367","65",NULL,"5","yes"
"472381","10.03.24 Bilet VIP","472367","80",NULL,"5","yes"
"473311","Acces in 01.06.24","473062","60","14","6","yes"
"548431","Categ D","473072","20",NULL,"2","yes"
"548432","Categ C","473072","40",NULL,"2,5","yes"
"548433","Categ B","473072","50",NULL,"5","yes"
"548434","Categ A","473072","75",NULL,"5","yes"
"490898","19.05.24 - Acces","473125","50",NULL,"6","yes"
"473308","01.07.24 acces","473278","70","105","6","yes"
"473309","01.07.24 presale","473278","50","0","6","yes"
"495326","VIP in fata scenei","473278","90","23","6","yes"
"494378","ACCES 24.05.24","473297","50","79","5","yes"
"473337","06.06.24 presale","473330","60","19","6","yes"
"473353","31.03.24 Acces ora 17:00","473346","60","69","5","yes"
"489535","06.06.24 Acces","473371","50","68","6","yes"
"489653","10.05.24 Acces presale","473377","40",NULL,,"no"
"489659","10.05.24 Earlybird grup 2 bilete","473377","30",NULL,,"no"
"489660","10.05.24 Earlybird grup 4 bilete","473377","25","36",,"no"
"498008","10.05.24 Acces normal","473377","50","49",,"no"
"497226","28.06.2024 bilet promotie","473382","10","9","2","yes"
"497227","28.06.24 Acces","473382","20","82","2,5","yes"
"526583","12.10.24 bilet promotie GOTH DIVISION by Padre","473382","10","0","2,5","no"
"526584","12.10.24 Acces GOTH DIVISION by Padre","473382","20","0","2,5","yes"
"491730","01.11.24 Acces","473388","30","100","2,5","yes"
"473686","31.03.24 Acces Elev/Student","473671","20",NULL,"2,5","yes"
"473693","31.03.24 Acces","473671","35",NULL,"2,5","yes"
"477940","31.03.24 Presale","473671","30","16","2,5","yes"
"473727","14-15.06.24 Abonament Earlybird","473705","139","-1","5","yes"
"473728","14-15.06.24 Abonament Presale 1","473705","169","-1","5","yes"
"473729","14-15.06.24 Abonament Presale 2","473705","199","0","5","yes"
"473730","15.06.24 Bilet 1 zi","473705","149","0","5","yes"
"491769","Abonament grup 4+1 GRATIS Presale","473705","676","0","5","yes"
"491812","Bilet o zi GRUP 3+1 GRATIS (pt 15 iunie)","473705","447","0","5","yes"
"507663","Abonament grup 4+1 GRATIS","473705","796","0","5","yes"
"473758","18.05.24 Earlybird","473746","60","15",,"no"
"473764","18.05.24 Presale","473746","70","15",,"no"
"473773","18.05.24 Acces","473746","80","16",,"no"
"47411","18.10.19 Earybird OCS Quantic","47403","40","0",NULL,NULL
"47412","18.10.19 Presale OCS Quantic","47403","50","0",NULL,NULL
"47413","18.10.19 Acces OCS Quantic","47403","60","0",NULL,NULL
"475484","Presale 06.04.24","475481","49","169","2,5","yes"
"475488","Acces 06.04.24","475481","59","187","5","yes"
"475612","17.05.24 Earlybird","475603","50","0","6","yes"
"475616","17.05.24 Presale","475603","70",NULL,"6","yes"
"475617","17.05.24 Acces general","475603","90",NULL,"6","yes"
"475625","19.04.24 Acces elev/student","475618","40",NULL,"2,5","yes"
"475629","19.04.24 Acces general","475618","50",NULL,"6","yes"
"476001","25.05.24 - Acces","475998","60","0","5","yes"
"476157","13.04.24 Acces general","476138","60","20","5","yes"
"476160","Acces FARA LOC","476140","48","21","2,5","yes"
"476164","SEPAREU (masa 4 persoane)","476140","55","0","5","yes"
"476165","SEPAREU (masa 6 persoane)","476140","55","0","5","yes"
"476169","Sala Principala (masa 4 persoane)","476140","60","0","5","yes"
"476170","Sala Principala (masa 5 persoane)","476140","60","0","5","yes"
"476175","Sala Principala (masa 6 persoane)","476140","60","0","5","yes"
"476239","05.04.24 Presale","476228","80","0","6","yes"
"476248","05.04.24 Acces general","476228","85","0","6","yes"
"476250","05.04.24 Acces Elev/ Student","476228","50","0","6","yes"
"476258","07.04.24 Acces","476255","20","132","2,5","yes"
"476291","11.04.24 presale","476287","45","28","6","yes"
"49018","Acces in 11.04.24","476593","50","0","6","yes"
"487048","Acces in 01.06.24","476593","50","73","6","yes"
"476747","24.05.24 Acces","476741","80",NULL,"6","yes"
"476836","25.04.24 Acces","476831","50","70","6","yes"
"476884","05.07.24 Presale","476875","85","0","5","yes"
"476888","05.07.24 Acces","476875","100","80","5","yes"
"477073","22.03.24 Acces","477066","50","69","6","yes"
"477253","06.07.24 Presale","477230","80","31","6","yes"
"477260","06.07.24 Acces","477230","100",NULL,"6","yes"
"477261","11.05.24 Presale","477242","50","136","6","yes"
"477272","11.05.24 Acces","477242","70",NULL,"6","yes"
"477748","25.03.24 -Acces ora 18","477735","40","0","2,5","yes"
"477752","25.03.24 -Acces ora 20","477735","40","0","2,5","yes"
"477759","Acces 31.03.24","477739","50",NULL,"6","yes"
"477867","25.04.24 Acces elev/student","477864","40","27",,"no"
"477871","25.04.24 Acces 2 persoane","477864","60",NULL,,"no"
"477878","25.04.24 Acces 3 persoane","477864","50",NULL,,"no"
"477883","25.04.24 Presale","477864","70",NULL,,"no"
"477894","13.04.24 Acces elev/student","477888","40","11",,"no"
"477895","13.04.24 Acces 3 elevi/studenti","477888","30","21",,"no"
"477896","13.04.24 Acces 2 persoane","477888","60",NULL,,"no"
"477898","13.04.24 Acces 3 persoane","477888","50",NULL,,"no"
"477899","13.04.24 Presale","477888","70","94",,"no"
"477907","22.03.24 Presale","477902","50",NULL,,"no"
"477939","04.04.24 Acces elev/student","477932","30","29","2,5","yes"
"477949","04.04.24 Earlybird","477932","40",NULL,"2,5","yes"
"478918","06.04.24 - presale Zona A","478806","100","20","5","yes"
"479034","06.04.24 Presale","479004","40",NULL,"2,5","yes"
"479035","06.04.24 Acess","479004","50",NULL,"6","yes"
"483125","06.04.24 Presale","479004","0","0",,"no"
"486858","06.04.24 Acces","479004","0","0",,"no"
"479040","06.04.24 Presale","479007","40",NULL,"2,5","yes"
"479041","06.04.24 Acess","479007","50",NULL,"6","yes"
"479049","06.04.24 Presale retur","479010","40","0","2,5","yes"
"479051","07.04.24 Presale","479016","40",NULL,"2,5","yes"
"479052","07.04.24 Acess","479016","50",NULL,"6","yes"
"479054","07.04.24 Presale","479020","40",NULL,"2,5","yes"
"479056","07.04.24 Acess","479020","50",NULL,"6","yes"
"483128","07.04.24 Presale","479020","0","0",,"no"
"486831","07.04.24 Acces","479020","0","0",,"no"
"479116","07.04.24 Presale","479108","40",NULL,"2,5","yes"
"479117","07.04.24 Acess","479108","50",NULL,"6","yes"
"483129","07.04.24 Presale","479108","0","0",,"no"
"486795","07.04.24 Acces","479108","0","0",,"no"
"479140","07.04.24 -presale","479137","70",NULL,"6","yes"
"479141","07.04.24 -Acces","479137","80",NULL,"6","yes"
"484307","07.04.24 -Acces","479137","0","0",,"no"
"479202","29.03.24 -Acces","479193","80","75","6","yes"
"479206","30.03.24 -Acces","479203","80","48","6","yes"
"479219","12.04.24 -Acces","479212","80","95","6","yes"
"479225","13.04.24 -Acces","479220","80","90","6","yes"
"479229","19.04.24 -Acces","479226","80","100","6","yes"
"491755","06.07.24 -Acces","479226","80","100","6","yes"
"479454","10.05.24 - Earlybird","479447","75",NULL,"5","yes"
"479459","10.05.24 - Presale","479447","85","0","5","yes"
"479472","10.05.24 - Acces","479447","100",NULL,"5","yes"
"481030","INVITATIE (o persoana)","479447","0","50",,"no"
"479480","16.05.24 - Acces general","479474","80","100","5","yes"
"479484","06.04.24 VIP","479474","100","0","5","yes"
"486578","16.05.24 VIP","479474","100","148","5","yes"
"479516","30.03.24 Presale","479501","40","0","2,5","yes"
"479522","30.03.24 Acces","479501","50","139","6","yes"
"479606","27.03.24 Acces","479592","35","0","2,5","yes"
"483006","24.04.24 acces","479592","35","70","2,5","yes"
"479695","19.04.24 Acces","479688","50","70","6","yes"
"468813","Categoria III ziua 25.05.24","480088","50",NULL,"5","yes"
"470544","Categoria II ziua 25.05.24","480088","70",NULL,"5","yes"
"470644","Categoria I ziua 25.05.24","480088","90",NULL,"5","yes"
"480339","Categoria IV ziua 25.05.24","480088","40",NULL,"2,5","yes"
"480414","19.04.24 - Presale","480403","55","0","5","yes"
"480415","19.04.24 Acces","480403","70","0","5","yes"
"492030","bilet FARA LOC","480403","70","0","5","yes"
"480661","27.04.24 Earlybird","480651","59","0","5","yes"
"480662","27.04.24 Presale","480651","69","0","5","yes"
"480663","27.04.24 Acces general","480651","79","0","5","yes"
"480797","27.04.24 Acces","480791","55",NULL,"6","yes"
"480845","10.04.24 Presale","480916","28","138","2,5","yes"
"481132","19.04.2024 -bilet promotie","481123","10","0","2","yes"
"481135","19.04.2024 acces","481123","20","0","2,5","yes"
"494115","24.05.2024 bilet promotie","481123","10","20","2","yes"
"494118","24.05.2024 acces","481123","20","0","2,5","yes"
"481385","19.04.24 Acces","481381","20",NULL,"2,5","yes"
"481996","11.04.24 Acces","481989","50","70","6","yes"
"482500","27.05.24 - Categoria II ziua 27.05.24","482491","50",NULL,"5","yes"
"482502","27.05.24 - Categoria I ziua 27.05.24","482491","90",NULL,"5","yes"
"482631","28.05.24 - Categoria II ziua 28.05.24","482614","80",NULL,"5","yes"
"482636","28.05.24 - Categoria I ziua 28.05.24","482614","95",NULL,"5","yes"
"482756","21.04.24 Acces atelier b","482742","50",NULL,"6","yes"
"482764","05.04.24 Presale","482758","40","33","2,5","yes"
"482768","05.04.24 Acces","482758","50",NULL,"6","yes"
"482841","05.04.24 Acces elev/student","482758","25",NULL,"2,5","yes"
"483017","13.04.24 Acces","483018","50","70","6","yes"
"483066","21.04.24 Presale","483051","50","0","2,5","yes"
"483069","21.04.24 Acces","483051","80","135","5","yes"
"483204","10.05.24 Earlybird","483134","30","19","2,5","yes"
"483205","10.05.24 Presale elev/student","483134","30",NULL,"2,5","yes"
"483206","10.05.24 Acces elev/student","483134","40",NULL,"2,5","yes"
"483207","10.05.24 Presale","483134","50","99","6","yes"
"483208","10.05.24 Normal","483134","60",NULL,"6","yes"
"483218","03.04.24 Acces","483212","35","145","2,5","yes"
"469605","27.04.24 presale","483457","50",NULL,"6","yes"
"483463","27.04.24 Acces","483457","60",NULL,"6","yes"
"483585","30.04.24 presale","483582","50","0","5","yes"
"483593","30.04.24 Acces","483582","70","0","5","yes"
"486843","30.04.24 Acces","483582","0","0",,"no"
"483798","17.05.24 Presale","483782","40","48","2,5","yes"
"483923","20.04.24 Acces general","483910","65",NULL,"5","yes"
"483927","20.04.24 VIP","483910","80",NULL,"5","yes"
"484061","18.04.24 Acces general","484051","30",NULL,"2,5","yes"
"484080","Presale","484054","120",NULL,"5","yes"
"484081","Acces general","484054","150",NULL,"5","yes"
"484237","09.05.24 - Acces presale","484228","65","0","6","yes"
"484238","09.05.24 - Acces CASH","484228","0","0",,"no"
"484287","11.05.24 - Acces presale","484246","65","0","6","yes"
"484295","11.05.24 - Acces general","484246","85","0","6","yes"
"484322","11.05.24 Acces CASH","484246","0","0",,"no"
"484305","13.05.24 - Acces presale","484266","65","186","6","yes"
"484320","17.05.24 - Acces presale","484273","65","200","6","yes"
"484342","22.05.24 - Acces presale","484279","65","0","6","yes"
"484343","22.05.24 Acces CASH","484279","0",NULL,"6","yes"
"484308","28.05.24 - Acces","484296","60","30","6","yes"
"484360","25.05.24 - Acces presale","484301","65","0","6","yes"
"484363","25.05.24 Acces CASH","484301","0","0","6","yes"
"484801","06.06.24 Earlybird","484791","90","6","6","yes"
"484802","06.06.24 Presale","484791","100","30","6","yes"
"484803","06.06.24 Acces General","484791","120","100","6","yes"
"484804","Abonament pt 2 zile presale","484795","50","0","6","yes"
"527887","INVITATIE","484795","0","0",,"no"
"484810","04.07.24 Presale","484799","85","0","6","yes"
"484814","04.07.24 Normal Acces","484799","100","100","6","yes"
"31704","Bilet o zi CASH","485384","0",NULL,NULL,NULL
"485388","Abonament Earlybird 12-14.07.24","485384","80",NULL,"6","yes"
"485389","Abonament Presale 12-14.07.24","485384","100","0","6","yes"
"485395","Abonament Normal 12-14.07.24","485384","130",NULL,"6","yes"
"485396","Bilet o zi 12-14.07.24","485384","80",NULL,"6","yes"
"485460","30.04.2024 - Presale","485445","50","0","2,5","yes"
"485463","30.04.2024 - Acces","485445","70",NULL,"5","yes"
"487677","30.04.2024 - Acces cash","485445","0","0",,"no"
"485514","22.04.24 Acces","485511","66.5","149","3,5","yes"
"485653","20.04.24 Earlybird grup 3 elevi/studenti","485647","30",NULL,,"no"
"485655","20.04.24 Earlybird grup 2 bilete","485647","50",NULL,,"no"
"485656","20.04.24 Earlybird grup 3 bilete","485647","40",NULL,,"no"
"485669","Bilet 1 zi adult 16+","485667","140","0","6","yes"
"485675","Abonament 3 zile adult 16+","485667","260","1984","6","yes"
"485680","Earlybird / day adult 16+","485667","120","0","6","yes"
"485681","14-16.06.24 Earlybird VIP / day adult 16+","485667","150","0","6","yes"
"485682","Earlybird abonament adult 16+","485667","200","0","6","yes"
"485683","14-16.06.24 Earlybird VIP abonament adult 16+","485667","235","0","6","yes"
"485684","Bilet 1 zi adolescent 12-16 ani","485667","120","2000","6","yes"
"485686","Abonament 3 zile adolescent 12-16 ani","485667","210","2000","6","yes"
"485688","Bilet adolescent/ day  12-16 ani","485667","130","998","6","yes"
"485689","14-16.06.24 Earlybird VIP adolescent/ day 12-16 ani","485667","125","0","6","yes"
"485690","Earlybird abonament adolescent 12-16 ani","485667","170","200","6","yes"
"485691","Bilet o zi adult 16+","485667","150","981","6","yes"
"485849","20.04.24 Acces cu loc","485830","50","70","6","yes"
"486276","26.04.24 Presale","486264","99","0",,"no"
"486277","26.04.24 Acces general","486264","130","0",,"no"
"486280","27.04.24 Presale","486270","99","0",,"no"
"486281","27.04.24 Acces general","486270","130","0",,"no"
"486292","14.04.2024 Acces Sssst Silent comedy","486288","30","0","2,5","yes"
"487045","25.04.24 Earlybird","487038","30","0","2,5","yes"
"487054","25.04.24 Acces general","487038","60",NULL,"6","yes"
"488925","Bilet ziua 1 – vineri -elev/student/pensionar","487176","40","496","6","yes"
"488928","ABONAMENT elev/student/pesionar","487176","100","500","6","yes"
"488929","Bilet ziua 1 - vineri","487176","80","476","6","yes"
"488930","Abonament 3 zile","487176","200","994","6","yes"
"488931","Abonament Blind tickets","487176","150",NULL,"6","yes"
"500557","Bilet de trib Ziua 1 – vineri","487176","60",NULL,"6","yes"
"500558","Bilet de trib Ziua 2 – sambata","487176","60",NULL,"6","yes"
"500563","Bilet de trib Ziua 3 – duminica","487176","60",NULL,"6","yes"
"516836","Bilet ziua 2 – sambata -elev/student/pensionar","487176","40","482","6","yes"
"516837","Bilet ziua 3 – duminica -elev/student/pensionar","487176","40","493","6","yes"
"516838","Bilet ziua 2 - sambata","487176","80","392","6","yes"
"516839","Bilet ziua 3 - duminica","487176","80","461","6","yes"
"519708","TRANSPORT Rezerva gratuit","487176","0",NULL,,"no"
"473113","acces Front Row","487673","120","46","5","yes"
"736382","Cat 1 (scaune, locuri cu vizibilitate)","487673","90","90","5","yes"
"736383","Cat 2 (scaune, locuri in spate cu vizibilitate)","487673","60","188","5","yes"
"736387","Ramada Experience","487673","700","50","5","yes"
"487692","02.05.24 Acces","487680","30","0","2,5","yes"
"487706","28.06.24 Acces presale","487697","30","15","2,5","yes"
"487707","28.06.24 Acces","487697","40",NULL,"2,5","yes"
"487770","23.05.24 Acces presale","487744","30","0","2,5","yes"
"532887","17.10.24 Acces","487744","30","0","2,5","yes"
"487789","24.04.24 Presale","487786","250","1","5","yes"
"487795","24.04.24 Acces","487786","300","17","5","yes"
"487811","18.05.24 Acces elev/Student","487797","30","50","2,5","yes"
"487813","18.05.24 Acces general","487797","50","150","5","yes"
"487824","Acces atelier 14.04.2024","487819","360",NULL,NULL,NULL
"487842","21.06.24 Acces Earlybird","487838","70","2","6","yes"
"487843","21.06.24 Acces Elev/student","487838","50","0","6","yes"
"505614","29.06.24 Acces Earlybird","487838","70","0","6","yes"
"505615","29.06.24 Acces Elev/student","487838","50","0","6","yes"
"505616","29.06.24 Acces general","487838","75","177","6","yes"
"487917","23.04.24 Acces","487898","40",NULL,"2,5","yes"
"493870","07.07.24 Acces copii sub 12 ani","488108","30",NULL,"2,5","yes"
"493879","07.07.24 Acces general","488108","65","0","5","yes"
"514893","INVITATIE","488108","0","2",,"no"
"488118","21.04.24-Acces normal","488111","20","143","2,5","yes"
"488239","Categoria III","488226","50","0","5","yes"
"488240","Categoria II","488226","60","0","5","yes"
"488244","Categoria I","488226","70","2","5","yes"
"495786","Categ I","488226","80","0","5","yes"
"495787","Categ II","488226","70",NULL,"5","yes"
"515945","Categ III","488226","60",NULL,"5","yes"
"488477","21.04.24 Presale","488475","100","2","5,5","yes"
"488478","05.07.24 Acces general","488475","120",NULL,"5,5","yes"
"492340","05.07.24 Presale","488475","100","248","5,5","yes"
"488526","09.05.24 Acces general","488520","50","168","6","yes"
"489039","20.04.24 Acces","489036","30","100","2,5","yes"
"489058","11.05.24 Acces Presale","489048","70","114","6","yes"
"489059","11.05.24 Acces elev/student","489048","50","42","6","yes"
"489060","11.05.24 Acces general","489048","85","172","6","yes"
"489203","21.04.24 Acces","489197","50",NULL,,"no"
"489467","14.06.24 Acces Presale","489459","75","7","6","yes"
"489468","14.06.24 Acces Elev/student","489459","50","19","6","yes"
"489572","12.05.24 Acces general","489554","50","165","6","yes"
"489734","28.04.24 Acces","489716","55","176","6","yes"
"127332","23.03.24 - Acces elev/student","49011","35","0","2,5","yes"
"450745","23.03.24 - presale","49011","40","0","6","yes"
"450977","23.03.24 - acces","49011","50","0","6","yes"
"491239","30.01.25 acces Elev/Student","491236","30","34","2","yes"
"565568","30.01.25 Acces","491236","60","86","6","yes"
"567747","30.01.25 Presale","491236","40","88","2,5","yes"
"491302","16.05.24 Presale","491296","40","0","2,5","yes"
"491303","16.05.24 Acces","491296","50","142","6","yes"
"491314","Presale CU LOC la masa","491311","100","0","6","yes"
"491315","Acces FARA LOC la masa","491311","100","4","6","yes"
"491571","10.05.24 Acces Elev/student","491565","30","30","2,5","yes"
"491572","10.05.24 Acces general","491565","50","170","6","yes"
"491705","25.04.24 - Presale","491699","40","0","2,5","yes"
"491706","25.04.24 - Acces","491699","50","210","2,5","yes"
"494187","25.04.24 - Acces CASH","491699","0","0",,"no"
"473071","Acces in 13.06.24","492292","50",NULL,"6","yes"
"473141","Acces in 17.06.24","492292","50",NULL,"6","yes"
"484809","09.08.24 presale","492326","40","100","5","yes"
"492331","09.08.24 Earlybird","492326","30","29","5","yes"
"492334","09.08.24 Acces Elev/student","492326","25","29","5","yes"
"492616","Abonament presale","492610","120","0","6","yes"
"492618","Abonament 4 zile","492610","150",NULL,"6","yes"
"507514","Acces o zi in 13.07.24","492610","90","1993","6","yes"
"493084","07-08.06.24 Abonament / Earlybird","493081","149","28","6","yes"
"493087","07-08.06.24 Abonament / Presale 1","493081","169","0","6","yes"
"493088","07-08.06.24 Abonament / Presale 2","493081","189","0","6","yes"
"493089","07-08.06.24 Abonament / Normal Acces","493081","210",NULL,"6","yes"
"503728","07.06.24 Bilet ziua 1","493081","109","-1","6","yes"
"503732","08.06.24 Bilet ziua 2","493081","109","0","6","yes"
"503736","07-08.06.24 Bilet / zi","493081","120",NULL,"6","yes"
"493617","09.05.24 Acess","493609","50","0","6","yes"
"493646","Categoria III ziua 12.06.24","493626","40",NULL,"2,5","yes"
"493647","Categoria II ziua 12.06.24","493626","60",NULL,"5","yes"
"493648","Categoria I ziua 12.06.24","493626","80",NULL,"5","yes"
"506551","ACCES Categoria I ziua 12.06.24","493626","0","0",,"no"
"506569","ACCES Categoria III ziua 12.06.24","493626","0","0",,"no"
"507402","ACCES Categoria II ziua 12.06.24","493626","0","0",,"no"
"493652","Categoria III ziua 13.06.24","493640","50",NULL,"5","yes"
"493653","Categoria II ziua 13.06.24","493640","70",NULL,"5","yes"
"493654","Categoria I ziua 13.06.24","493640","90",NULL,"5","yes"
"493655","Categoria II ziua 14.06.24","493642","40",NULL,"2,5","yes"
"493656","Categoria I ziua 14.06.24","493642","70",NULL,"5","yes"
"508372","ACCES Categoria II ziua 14.06.24","493642","0","0",,"no"
"508413","ACCES Categoria I ziua 14.06.24","493642","0","0",,"no"
"189611","Acces Categoria I ziua 15.06.24","493644","0","0",,"no"
"473091","Acces Categoria II ziua 15.06.24","493644","0","0",,"no"
"473285","Acces Categoria III ziua 15.06.24","493644","0","0",,"no"
"493657","Categoria III ziua 15.06.24","493644","40",NULL,"2,5","yes"
"493658","Categoria II ziua 15.06.24","493644","60",NULL,"5","yes"
"493659","Categoria I ziua 15.06.24","493644","80",NULL,"5","yes"
"494162","14-16.06.24 Abonament Earlybird","494147","100","82","5,5","yes"
"494163","Abonament Normal","494147","150","1382","4,5","yes"
"503977","Abonament Earlybird","494147","100","71","4,5","yes"
"494943","17.05.2024 Acces General","494941","100","0","5","yes"
"488608","OCUPAT","495262","0","0",,"no"
"495269","31.05.24 Acces","495262","25",NULL,,"no"
"495402","14.06.24 - Presale","495392","50",NULL,"6","yes"
"495403","14.06.24 - Acces","495392","60",NULL,"6","yes"
"495404","15.06.24 - Presale","495396","50",NULL,"6","yes"
"495407","15.06.24 - Acces","495396","60",NULL,"6","yes"
"49562","Presale","49545","20",NULL,NULL,NULL
"49563","Acces general (preț în ziua evenimentului)","49545","30",NULL,NULL,NULL
"495608","01.06.24 Earlybird","495604","90","0","6","yes"
"495610","01.06.24 Presale","495604","100",NULL,"6","yes"
"495614","01.06.24 Acces","495604","110",NULL,"6","yes"
"483126","Categoria I ziua 10.06.24","495713","110",NULL,"5","yes"
"483127","Categoria II ziua 10.06.24","495713","80",NULL,"5","yes"
"495971","23.05.24 Earlybird","495969","40","3","2,5","yes"
"495972","23.05.24 Presale","495969","50",NULL,"2,5","yes"
"495976","06.06.24 presale","495969","50",NULL,"5","yes"
"507008","06.06.24 acces","495969","60","150","6","yes"
"473269","Acces reprezentatia din 13.05.24","496732","50","175","6","yes"
"496738","Acces reprezentatia din 27.05.24","496732","50","179","6","yes"
"49709","Earybird 06.10.19 Quantic Bucuresti","49701","40","0",NULL,NULL
"49710","Presale 06.10.19 Quantic Bucuresti","49701","50","0",NULL,NULL
"49711","Acces general 06.10.19 Quantic Bucuresti","49701","60","-1",NULL,NULL
"497089","Bilet o zi","497067","20",NULL,"2,5","yes"
"497090","Abonament 3 zile","497067","50",NULL,"6","yes"
"502486","CASH Bilet o zi","497067","0","0","0","no"
"502530","CASH Abonament 3 zile","497067","0","0","0","no"
"497225","30.05.24 Earlybird","497221","40","0","2,5","yes"
"497256","25.05.24 Presale","497249","55",NULL,"6","yes"
"497257","25.05.24 Acces","497249","75",NULL,"6","yes"
"497581","31.05.24 Acces","497579","35","70","2","yes"
"81990","26.10.24 Acces elev/student/pensionar","497866","55","200","6","yes"
"497923","13.05.24 Acces","497916","10","70","6","yes"
"500729","10.06.24 Acces","497916","10","70","6","yes"
"500735","03.06.24 Acces","497916","10","70","6","yes"
"498715","07.06.24 Acces","498706","30","64","2,5","yes"
"498718","08.06.24 Acces","498706","30","70","2,5","yes"
"127102","Bilet VIP","4989","80","0",NULL,NULL
"127103","Bilet categoria I","4989","65","0",NULL,NULL
"499417","01.06.24 - Presale","499408","59","153","5","yes"
"499418","01.06.24 - Acces general","499408","75","189","5","yes"
"499548","INVITATIE","499545","0","0",,"no"
"499556","15.06.24 Presale","499545","80",NULL,"6","yes"
"499557","15.06.24 Normal Acces","499545","100","10","6","yes"
"49976","04.10.19 Earybird","49958","35","0",NULL,NULL
"49978","04.10.19 Presale","49958","40","0",NULL,NULL
"497069","30.05.24 Acces","499666","60","46","5","yes"
"499668","30.05.24 Presale","499666","40","169","2,5","yes"
"473155","13.06.24 Acces","499684","30","128","2,5","yes"
"467754","02.06.24 Acces","499698","60",NULL,"5","yes"
"473270","02.06.24 Presale","499698","40","0","2,5","yes"
"499732","24.05.24 Donatie Gold","499721","100",NULL,"6","yes"
"499736","24.05.24 Donatie Silver","499721","50",NULL,"6","yes"
"503319","INVITATIE (o persoana)","499721","0","0","6","yes"
"499991","31.05.24 Acces","499981","50",NULL,"6","yes"
"500270","26.06.2024 presale","500265","69","0","5","yes"
"500271","26.06.2024 Acces","500265","79","99","5","yes"
"5004","Acces Ticket","5003","30",NULL,NULL,NULL
"487774","07.06.24 Acces CASH","500381","0","0",,"no"
"500393","07.06.24 Earlybird","500381","55","0","6","yes"
"500397","07.06.24 Presale","500381","65","54","6","yes"
"500398","07.06.24 Acces","500381","80","89","6","yes"
"516931","11.08.24 Acces","500546","35","117","2,5","yes"
"517094","Taxa de participare","500552","100","34","5","yes"
"500755","15.06.24 Earlybird","500748","60","0","6","yes"
"500759","15.06.24 Presale","500748","80",NULL,"6","yes"
"500761","15.06.24 Acces","500748","100",NULL,"6","yes"
"484319","29.11.24 Acces","500818","30","100","2","yes"
"500828","21.07.2024 Acces Cooperativa 9","500818","30","0","2,5","yes"
"485685","Acces CASH presale","501645","0","0",,"no"
"501650","19.07.24 Presale","501645","50",NULL,"6","yes"
"501653","19.07.24 Acces","501645","60",NULL,"6","yes"
"502106","30.05.24 Presale","502099","40","43","2,5","yes"
"502108","30.05.24 Acces","502099","50",NULL,"6","yes"
"502136","09.06.24 Presale","502132","40","29","2,5","yes"
"423041","02.11.23 Acces Hai, Doamne Ajuta","502278","50","0","6","yes"
"492298","15.05.24 Acces Hai, Doamne Ajuta","502278","50","0","6","yes"
"502285","07.09.24 Acces Hai, Doamne Ajuta","502278","50","0","6","yes"
"527444","29.10.24 Acces Hai, Doamne Ajuta","502278","50","0","6","yes"
"549855","10.12.24 Acces Hai, Doamne Ajuta","502278","50","0","6","yes"
"502445","24.05.24 Presale","502442","30","0","2,5","yes"
"502450","24.05.24 Acces","502442","40",NULL,"2,5","yes"
